CNPJ_Fundo,dt,values,Percentual_Rentabilidade_Patrimonial_Mes
41.978.140/0001-16,2022-11-01,1.001501,0.98717
41.978.140/0001-16,2022-12-01,1.036745,1.032249
41.978.140/0001-16,2023-01-01,1.002745,0.994588
41.978.140/0001-16,2023-02-01,1.032369,1.02291
41.978.140/0001-16,2023-03-01,1.001595,0.992815
41.978.140/0001-16,2023-04-01,1.01506,1.005729
41.978.140/0001-16,2023-05-01,1.0145710000000001,0.994139
41.978.140/0001-16,2023-06-01,1.018631,1.000603
41.978.140/0001-16,2023-07-01,1.011029,0.996379
41.978.140/0001-16,2023-08-01,0.9862070000000001,0.98034
41.978.140/0001-16,2023-09-01,1.001266,0.995281
41.978.140/0001-16,2023-10-01,1.008607,1.00059
41.978.140/0001-16,2023-11-01,1.006541,0.995036
41.978.140/0001-16,2023-12-01,1.011325,0.999039
42.273.236/0001-41,2022-09-01,1.0,1.0
42.273.236/0001-41,2022-10-01,1.000552,1.000552
42.273.236/0001-41,2022-11-01,1.000707,1.000707
42.273.236/0001-41,2022-12-01,0.982095,0.982095
42.273.236/0001-41,2023-01-01,1.054396,1.054396
42.273.236/0001-41,2023-02-01,1.001983,1.001983
42.273.236/0001-41,2023-03-01,0.951721,0.951721
42.273.236/0001-41,2023-04-01,0.996566,0.996566
42.273.236/0001-41,2023-05-01,0.996314,0.996314
42.273.236/0001-41,2023-06-01,0.996068,0.996068
42.273.236/0001-41,2023-07-01,0.996418,0.996418
42.273.236/0001-41,2023-08-01,0.996183,0.996183
42.273.236/0001-41,2023-09-01,0.996609,0.996609
42.273.236/0001-41,2023-10-01,0.996662,0.996662
42.273.236/0001-41,2023-11-01,0.997082,0.997082
42.273.236/0001-41,2023-12-01,0.995812,0.995812
42.273.325/0001-98,2022-01-01,1.006033,1.006033
42.273.325/0001-98,2022-02-01,1.010225,0.999249
42.273.325/0001-98,2022-03-01,1.001968,1.001968
42.273.325/0001-98,2022-04-01,1.003013,1.003013
42.273.325/0001-98,2022-05-01,1.018324,1.002923
42.273.325/0001-98,2022-06-01,1.003545,0.99596
42.273.325/0001-98,2022-07-01,1.009146,0.996712
42.273.325/0001-98,2022-08-01,1.030247,1.017771
42.273.325/0001-98,2022-09-01,1.005503,0.993027
42.273.325/0001-98,2022-10-01,1.004656,0.991431
42.273.325/0001-98,2022-11-01,1.007024,0.993685
42.273.325/0001-98,2022-12-01,1.011339,0.996883
42.273.325/0001-98,2023-01-01,1.0127950000000001,0.999849
42.273.325/0001-98,2023-02-01,1.011553,0.999123
42.273.325/0001-98,2023-03-01,1.014196,1.001237
42.273.325/0001-98,2023-04-01,1.009949,0.994417
42.273.325/0001-98,2023-05-01,0.993399,0.974459
42.273.325/0001-98,2023-06-01,1.024631,1.008603
42.273.325/0001-98,2023-07-01,1.012141,0.999428
42.273.325/0001-98,2023-08-01,1.010381,0.99819
42.273.325/0001-98,2023-09-01,1.004139,0.993307
42.273.325/0001-98,2023-10-01,0.992367,0.979751
42.273.325/0001-98,2023-11-01,1.015801,1.002161
42.273.325/0001-98,2023-12-01,1.009433,0.995822
42.405.905/0001-91,2022-01-01,1.007322,1.007322
42.405.905/0001-91,2022-02-01,1.020186,1.005474
42.405.905/0001-91,2022-03-01,1.026205,1.010528
42.405.905/0001-91,2022-04-01,1.007752,0.992239
42.405.905/0001-91,2022-05-01,1.0154,0.996638
42.405.905/0001-91,2022-06-01,1.013052,0.993038
42.405.905/0001-91,2022-07-01,1.027772,1.011975
42.405.905/0001-91,2022-08-01,1.020083,1.005519
42.405.905/0001-91,2022-09-01,1.014702,1.000218
42.405.905/0001-91,2022-10-01,1.011131,0.994582
42.405.905/0001-91,2022-11-01,1.015247,1.000687
42.405.905/0001-91,2022-12-01,1.014576,1.000026
42.405.905/0001-91,2023-01-01,1.0161229999999999,1.001574
42.405.905/0001-91,2023-02-01,1.010401,0.996912
42.405.905/0001-91,2023-03-01,1.013626,0.999055
42.405.905/0001-91,2023-04-01,1.012495,0.998952
42.405.905/0001-91,2023-05-01,1.018199,1.003599
42.405.905/0001-91,2023-06-01,1.012383,0.998874
42.405.905/0001-91,2023-07-01,1.010056,0.996532
42.405.905/0001-91,2023-08-01,1.013634,0.99987
42.405.905/0001-91,2023-09-01,1.01637,1.001595
42.405.905/0001-91,2023-10-01,1.011965,0.999977
42.405.905/0001-91,2023-11-01,1.010567,0.9991
42.405.905/0001-91,2023-12-01,1.011013,0.999536
42.408.956/0001-77,2022-01-01,1.0,1.0
42.408.956/0001-77,2022-02-01,0.999921,0.999921
42.408.956/0001-77,2022-03-01,0.99992,0.99992
42.408.956/0001-77,2022-04-01,0.999913,0.999913
42.408.956/0001-77,2022-05-01,1.02053,1.02053
42.408.956/0001-77,2022-06-01,0.999905,0.999905
42.408.956/0001-77,2022-07-01,0.999908,0.999908
42.408.956/0001-77,2022-08-01,0.999905,0.999905
42.408.956/0001-77,2022-09-01,0.999904,0.999904
42.408.956/0001-77,2022-10-01,0.999905,0.999905
42.408.956/0001-77,2022-11-01,0.999903,0.999903
42.408.956/0001-77,2022-12-01,0.999902,0.999902
42.408.956/0001-77,2023-01-01,0.99995,0.99995
42.408.956/0001-77,2023-02-01,0.999903,0.999903
42.408.956/0001-77,2023-03-01,0.999869,0.999869
42.408.956/0001-77,2023-04-01,0.999901,0.999901
42.408.956/0001-77,2023-05-01,0.9999,0.9999
42.408.956/0001-77,2023-06-01,0.999899,0.999899
42.408.956/0001-77,2023-07-01,0.999898,0.999898
42.408.956/0001-77,2023-08-01,0.999897,0.999897
42.408.956/0001-77,2023-09-01,0.999865,0.999865
42.408.956/0001-77,2023-10-01,0.999895,0.999895
42.408.956/0001-77,2023-11-01,0.999858,0.999858
42.408.956/0001-77,2023-12-01,0.999828,0.999828
42.432.327/0001-82,2022-01-01,0.997804,0.997804
42.432.327/0001-82,2022-02-01,1.005377,0.99518
42.432.327/0001-82,2022-03-01,1.014301,1.00303
42.432.327/0001-82,2022-04-01,1.005298,0.993039
42.432.327/0001-82,2022-05-01,1.007242,0.994897
42.432.327/0001-82,2022-06-01,1.052788,1.046017
42.432.327/0001-82,2022-07-01,1.008947,0.997085
42.432.327/0001-82,2022-08-01,0.997785,0.997785
42.432.327/0001-82,2022-09-01,1.007733,0.997797
42.432.327/0001-82,2022-10-01,1.009345,1.000383
42.432.327/0001-82,2022-11-01,1.002185,0.992231
42.432.327/0001-82,2022-12-01,1.008742,0.99871
42.432.327/0001-82,2023-01-01,1.009685,0.999639
42.432.327/0001-82,2023-02-01,1.012103,1.002072
42.432.327/0001-82,2023-03-01,1.012273,1.002241
42.432.327/0001-82,2023-04-01,1.013464,1.002455
42.432.327/0001-82,2023-05-01,1.010592,0.999609
42.432.327/0001-82,2023-06-01,1.06877,1.057384
42.432.327/0001-82,2023-07-01,1.007807,0.998251
42.432.327/0001-82,2023-08-01,0.998915,0.989386
42.432.327/0001-82,2023-09-01,1.00854,0.99891
42.432.327/0001-82,2023-10-01,1.000714,0.992037
42.432.327/0001-82,2023-11-01,1.012411,1.002635
42.432.327/0001-82,2023-12-01,1.011036,1.001308
42.463.823/0001-01,2022-01-01,1.004747,1.004747
42.463.823/0001-01,2022-02-01,1.004356,1.004356
42.463.823/0001-01,2022-03-01,1.005573,1.005573
42.463.823/0001-01,2022-04-01,1.005107,1.005107
42.463.823/0001-01,2022-05-01,1.001117,1.001117
42.463.823/0001-01,2022-06-01,1.005234,1.005234
42.463.823/0001-01,2022-07-01,0.980583,0.980583
42.463.823/0001-01,2022-08-01,1.005749,1.005749
42.463.823/0001-01,2022-09-01,1.004689,1.004689
42.463.823/0001-01,2022-10-01,1.005083,1.005083
42.463.823/0001-01,2022-11-01,1.003325,1.003325
42.463.823/0001-01,2022-12-01,1.002762,1.002762
42.463.823/0001-01,2023-01-01,1.002762,1.002762
42.463.823/0001-01,2023-02-01,1.025931,1.001362
42.463.823/0001-01,2023-03-01,1.001964,1.001964
42.463.823/0001-01,2023-04-01,1.000024,1.000024
42.463.823/0001-01,2023-05-01,0.999849,0.999849
42.463.823/0001-01,2023-06-01,0.998493,0.998493
42.463.823/0001-01,2023-07-01,1.00609,1.0034
42.463.823/0001-01,2023-08-01,1.002322,0.999641
42.463.823/0001-01,2023-09-01,0.998992,0.998992
42.463.823/0001-01,2023-10-01,0.998912,0.998912
42.463.823/0001-01,2023-11-01,1.003568,1.003568
42.463.823/0001-01,2023-12-01,1.000367,1.000367
42.479.593/0001-60,2022-02-01,1.0,1.0
42.479.593/0001-60,2022-03-01,1.005623,0.998627
42.479.593/0001-60,2022-04-01,1.004553,0.998548
42.479.593/0001-60,2022-05-01,1.00789,0.999872
42.479.593/0001-60,2022-06-01,1.009857,0.999833
42.479.593/0001-60,2022-07-01,1.009415,0.998386
42.479.593/0001-60,2022-08-01,1.014824,1.002773
42.479.593/0001-60,2022-09-01,1.01499,1.002973
42.479.593/0001-60,2022-10-01,1.012023,0.998044
42.479.593/0001-60,2022-11-01,1.013324,1.002319
42.479.593/0001-60,2022-12-01,1.013389,0.999415
42.479.593/0001-60,2023-01-01,1.013246,1.003259
42.479.593/0001-60,2023-02-01,1.010892,0.999942
42.479.593/0001-60,2023-03-01,1.010756,1.001796
42.479.593/0001-60,2023-04-01,1.012441,1.000516
42.479.593/0001-60,2023-05-01,1.013924,1.000019
42.479.593/0001-60,2023-06-01,1.009051,0.995146
42.479.593/0001-60,2023-07-01,1.011213,0.998238
42.479.593/0001-60,2023-08-01,1.013879,1.004478
42.479.593/0001-60,2023-09-01,1.009273,0.997329
42.479.593/0001-60,2023-10-01,1.010637,0.998661
42.479.593/0001-60,2023-11-01,1.01039,1.000397
42.479.593/0001-60,2023-12-01,1.010236,1.000246
42.502.802/0001-40,2022-01-01,1.0,1.0
42.502.802/0001-40,2022-02-01,1.004964,1.002467
42.502.802/0001-40,2022-03-01,1.009739,1.002964
42.502.802/0001-40,2022-04-01,0.99573,0.99573
42.502.802/0001-40,2022-05-01,1.015684,1.001418
42.502.802/0001-40,2022-06-01,1.008059,0.991621
42.502.802/0001-40,2022-07-01,0.998439,0.986383
42.502.802/0001-40,2022-08-01,1.024785,1.0146
42.502.802/0001-40,2022-09-01,1.014599,1.011085
42.502.802/0001-40,2022-10-01,1.005671,1.002196
42.502.802/0001-40,2022-11-01,0.985438,0.980385
42.502.802/0001-40,2022-12-01,0.995694,0.98953
42.502.802/0001-40,2023-01-01,1.00629,0.995261
42.502.802/0001-40,2023-02-01,1.012957,1.00403
42.502.802/0001-40,2023-03-01,1.028418,1.014622
42.502.802/0001-40,2023-04-01,1.020845,1.010571
42.502.802/0001-40,2023-05-01,1.034874,1.020223
42.502.802/0001-40,2023-06-01,1.031101,1.020355
42.502.802/0001-40,2023-07-01,1.011498,1.002881
42.502.802/0001-40,2023-08-01,0.996794,0.989157
42.502.802/0001-40,2023-09-01,0.986577,0.981076
42.502.802/0001-40,2023-10-01,0.992554,0.984192
42.502.802/0001-40,2023-11-01,1.028112,1.019616
42.502.802/0001-40,2023-12-01,1.022327,1.014386
42.502.827/0001-43,2022-01-01,1.006432,1.006432
42.502.827/0001-43,2022-02-01,1.005553,1.005553
42.502.827/0001-43,2022-03-01,1.006631,1.000698
42.502.827/0001-43,2022-04-01,1.009895,0.999123
42.502.827/0001-43,2022-05-01,1.011237,1.001346
42.502.827/0001-43,2022-06-01,1.01325,1.000903
42.502.827/0001-43,2022-07-01,1.015656,1.003122
42.502.827/0001-43,2022-08-01,1.022727,1.00797
42.502.827/0001-43,2022-09-01,1.013962,1.000493
42.502.827/0001-43,2022-10-01,1.013466,0.998832
42.502.827/0001-43,2022-11-01,1.01144,1.01144
42.502.827/0001-43,2022-12-01,1.001732,0.987247
42.502.827/0001-43,2023-01-01,1.009783,1.001696
42.502.827/0001-43,2023-02-01,1.010706,1.000941
42.502.827/0001-43,2023-03-01,1.015573,1.00094
42.502.827/0001-43,2023-04-01,1.011665,1.000067
42.502.827/0001-43,2023-05-01,1.014026,1.000674
42.502.827/0001-43,2023-06-01,1.013406,1.001719
42.502.827/0001-43,2023-07-01,1.011567,0.999997
42.502.827/0001-43,2023-08-01,1.015999,1.003846
42.502.827/0001-43,2023-09-01,1.008958,0.998304
42.502.827/0001-43,2023-10-01,1.007352,0.99668
42.502.827/0001-43,2023-11-01,1.012962,1.002255
42.502.827/0001-43,2023-12-01,1.014743,1.00406
42.502.842/0001-91,2022-02-01,1.0,1.0
42.502.842/0001-91,2022-03-01,1.026043,1.020272
42.502.842/0001-91,2022-04-01,1.008911,0.997209
42.502.842/0001-91,2022-05-01,1.013924,1.002189
42.502.842/0001-91,2022-06-01,1.010756,1.00014
42.502.842/0001-91,2022-07-01,0.993744,0.9835
42.502.842/0001-91,2022-08-01,1.017977,1.005577
42.502.842/0001-91,2022-09-01,1.012274,1.000929
42.502.842/0001-91,2022-10-01,1.013565,1.002231
42.502.842/0001-91,2022-11-01,1.002947,0.990655
42.502.842/0001-91,2022-12-01,1.011606,0.998403
42.502.842/0001-91,2023-01-01,1.016594,1.004663
42.502.842/0001-91,2023-02-01,1.013298,1.001422
42.502.842/0001-91,2023-03-01,1.016562,1.004209
42.502.842/0001-91,2023-04-01,1.009796,0.997003
42.502.842/0001-91,2023-05-01,1.013846,1.001014
42.502.842/0001-91,2023-06-01,1.016223,1.004883
42.502.842/0001-91,2023-07-01,1.012203,1.00239
42.502.842/0001-91,2023-08-01,1.005676,0.997159
42.502.842/0001-91,2023-09-01,1.001327,0.993473
42.502.842/0001-91,2023-10-01,0.993467,0.984079
42.502.842/0001-91,2023-11-01,1.026529,1.01719
42.502.842/0001-91,2023-12-01,1.011952,1.003657
42.537.492/0001-07,2022-01-01,0.999099,0.999434
42.537.492/0001-07,2022-02-01,0.999227,0.999541
42.537.492/0001-07,2022-03-01,0.999257,0.999556
42.537.492/0001-07,2022-04-01,0.999271,0.999563
42.537.492/0001-07,2022-05-01,0.999431,0.999684
42.537.492/0001-07,2022-06-01,1.00148,1.001845
42.537.492/0001-07,2022-07-01,0.999324,0.999635
42.537.492/0001-07,2022-08-01,0.999293,0.999646
42.537.492/0001-07,2022-09-01,0.999391,0.999669
42.537.492/0001-07,2022-10-01,0.99931,0.999628
42.537.492/0001-07,2022-11-01,0.999548,0.999747
42.537.492/0001-07,2022-12-01,0.999312,0.999629
42.537.492/0001-07,2023-01-01,0.99916,0.999626
42.537.492/0001-07,2023-02-01,0.998899,0.999604
42.537.492/0001-07,2023-03-01,0.99931,0.99962
42.537.492/0001-07,2023-04-01,0.999249,0.999589
42.537.492/0001-07,2023-05-01,0.999388,0.999691
42.537.492/0001-07,2023-06-01,1.071195,1.071536
42.537.492/0001-07,2023-07-01,0.999251,0.999599
42.537.492/0001-07,2023-08-01,0.999102,0.999603
42.537.492/0001-07,2023-09-01,0.999309,0.999628
42.537.492/0001-07,2023-10-01,0.999195,0.999571
42.537.492/0001-07,2023-11-01,0.999231,0.999645
42.537.492/0001-07,2023-12-01,0.999185,0.999566
42.537.661/0001-09,2022-01-01,1.009622,1.009622
42.537.661/0001-09,2022-02-01,0.995854,0.995854
42.537.661/0001-09,2022-03-01,1.025707,1.025707
42.537.661/0001-09,2022-04-01,1.006758,1.006758
42.537.661/0001-09,2022-05-01,1.015705,1.015705
42.537.661/0001-09,2022-06-01,1.024305,1.024305
42.537.661/0001-09,2022-07-01,1.002786,1.002786
42.537.661/0001-09,2022-08-01,1.012225,1.012225
42.537.661/0001-09,2022-09-01,1.007057,1.007057
42.537.661/0001-09,2022-10-01,1.011845,1.011845
42.537.661/0001-09,2022-11-01,0.992582,0.992582
42.537.661/0001-09,2022-12-01,0.969789,0.969789
42.592.257/0001-20,2022-01-01,1.007711,1.003551
42.592.257/0001-20,2022-02-01,1.009961,1.005816
42.592.257/0001-20,2022-03-01,1.007432,1.002281
42.592.257/0001-20,2022-04-01,1.017719,1.012066
42.592.257/0001-20,2022-05-01,1.010702,1.004405
42.592.257/0001-20,2022-06-01,1.009366,1.000569
42.592.257/0001-20,2022-07-01,0.999247,0.991769
42.592.257/0001-20,2022-08-01,1.010448,1.002806
42.592.257/0001-20,2022-09-01,1.004144,0.996015
42.592.257/0001-20,2022-10-01,1.009344,0.999142
42.592.257/0001-20,2022-11-01,1.005228,0.997059
42.592.257/0001-20,2022-12-01,1.005323,0.995697
42.592.257/0001-20,2023-01-01,1.016643,1.007695
42.592.257/0001-20,2023-02-01,1.006428,0.997548
42.592.257/0001-20,2023-03-01,1.017346,1.005068
42.592.257/0001-20,2023-04-01,1.008144,0.99776
42.592.257/0001-20,2023-05-01,1.014728,1.005545
42.592.257/0001-20,2023-06-01,1.0134319999999999,0.989587
42.592.257/0001-20,2023-07-01,1.012247,1.001891
42.592.257/0001-20,2023-08-01,1.005471,0.996056
42.592.257/0001-20,2023-09-01,1.008822,1.001116
42.592.257/0001-20,2023-10-01,1.002717,1.000562
42.592.257/0001-20,2023-11-01,1.01041,1.001178
42.592.257/0001-20,2023-12-01,1.013358,1.001576
42.592.476/0001-09,2022-01-01,1.0,1.0
42.592.476/0001-09,2022-02-01,1.0,1.0
42.592.476/0001-09,2022-03-01,1.0011,1.0
42.592.476/0001-09,2022-04-01,1.008486,1.0075
42.592.476/0001-09,2022-05-01,1.008616,1.0075
42.592.476/0001-09,2022-06-01,1.009059,1.0075
42.592.476/0001-09,2022-07-01,1.023667,1.0221
42.592.476/0001-09,2022-08-01,1.018677,1.0174
42.592.476/0001-09,2022-09-01,1.019394,1.0174
42.592.476/0001-09,2022-10-01,1.019324,1.0174
42.592.476/0001-09,2022-11-01,1.018874,1.0173
42.592.476/0001-09,2022-12-01,1.01849,1.0173
42.592.476/0001-09,2023-01-01,1.018538,1.0173
42.592.476/0001-09,2023-02-01,1.018843,1.0173
42.592.476/0001-09,2023-03-01,1.0,1.0
42.592.476/0001-09,2023-04-01,1.0,1.0
42.592.476/0001-09,2023-05-01,1.0,1.0
42.592.476/0001-09,2023-06-01,1.0,1.0
42.592.476/0001-09,2023-07-01,1.0,1.0
42.592.476/0001-09,2023-08-01,1.0,1.0
42.592.476/0001-09,2023-09-01,1.0,1.0
42.592.476/0001-09,2023-10-01,1.0,1.0
42.592.476/0001-09,2023-11-01,1.0,1.0
42.592.476/0001-09,2023-12-01,1.0,1.0
42.692.399/0001-69,2023-06-01,1.0,1.0
42.692.399/0001-69,2023-07-01,1.0068729696,1.0016707012
42.692.399/0001-69,2023-08-01,1.0094011255,1.0010913792
42.692.399/0001-69,2023-09-01,1.0074998586,0.9991991715
42.692.399/0001-69,2023-10-01,1.0096267084,0.9992425336
42.692.399/0001-69,2023-11-01,1.0112762734,1.0029626363
42.692.399/0001-69,2023-12-01,1.014712046,1.0063984089
42.737.077/0001-99,2022-11-01,1.0,1.0
42.737.077/0001-99,2022-12-01,1.011837,1.005115
42.737.077/0001-99,2023-01-01,1.002273,0.995086
42.737.077/0001-99,2023-02-01,1.002308,0.99328
42.737.077/0001-99,2023-03-01,1.003723,0.99312
42.737.077/0001-99,2023-04-01,1.030174,1.022509
42.737.077/0001-99,2023-05-01,1.039362,1.030213
42.737.077/0001-99,2023-06-01,1.053592,1.04114
42.737.077/0001-99,2023-07-01,1.012702,1.006676
42.737.077/0001-99,2023-08-01,0.992238,0.98487
42.737.077/0001-99,2023-09-01,0.997081,0.9896
42.737.077/0001-99,2023-10-01,0.981479,0.972785
42.737.077/0001-99,2023-11-01,1.012786,1.003558
42.737.077/0001-99,2023-12-01,1.027286,1.016542
42.754.342/0001-47,2023-02-01,1.0,1.0
42.754.342/0001-47,2023-03-01,1.012881,1.003493
42.754.342/0001-47,2023-04-01,1.010576,1.001918
42.754.342/0001-47,2023-05-01,1.011163,1.000833
42.754.342/0001-47,2023-06-01,1.026814,1.016095
42.754.342/0001-47,2023-07-01,1.011129,1.001948
42.754.342/0001-47,2023-08-01,1.006823,0.997074
42.754.342/0001-47,2023-09-01,0.997771,0.989558
42.754.342/0001-47,2023-10-01,0.997878,0.987504
42.754.342/0001-47,2023-11-01,1.02304,1.012534
42.754.342/0001-47,2023-12-01,1.012313,1.004228
42.754.362/0001-18,2022-12-01,1.0,1.0
42.754.362/0001-18,2023-01-01,1.015253,0.995053
42.754.362/0001-18,2023-02-01,1.00498,1.00498
42.754.362/0001-18,2023-03-01,1.015882,1.000082
42.754.362/0001-18,2023-04-01,1.012288,1.000089
42.754.362/0001-18,2023-05-01,1.014962,1.000065
42.754.362/0001-18,2023-06-01,1.007481,1.000983
42.754.362/0001-18,2023-07-01,1.010983,1.000795
42.754.362/0001-18,2023-08-01,1.012341,1.003359
42.754.362/0001-18,2023-09-01,1.00993,1.002271
42.754.362/0001-18,2023-10-01,1.011196,1.00157
42.754.362/0001-18,2023-11-01,1.010505,1.000002
42.754.362/0001-18,2023-12-01,1.011413,1.000117
42.754.375/0001-97,2022-12-01,1.0,1.0
42.754.375/0001-97,2023-01-01,0.995053,0.974853
42.754.375/0001-97,2023-02-01,1.0,1.0
42.754.375/0001-97,2023-03-01,1.0,1.0
42.754.375/0001-97,2023-04-01,1.0,1.0
42.869.869/0001-17,2022-08-01,1.0,1.0
42.869.869/0001-17,2022-09-01,0.998336,0.998336
42.869.869/0001-17,2022-10-01,1.006271,1.006271
42.869.869/0001-17,2022-11-01,1.00141,0.996534
42.869.869/0001-17,2022-12-01,0.999957,0.994397
42.869.869/0001-17,2023-01-01,1.013304,1.007744
42.869.869/0001-17,2023-02-01,0.997431,0.997431
42.869.869/0001-17,2023-03-01,1.014249,1.014249
42.869.869/0001-17,2023-04-01,0.995939,0.995939
42.869.869/0001-17,2023-05-01,0.996605,0.996605
42.869.869/0001-17,2023-06-01,0.999315,0.999315
42.869.869/0001-17,2023-07-01,1.021359,1.021359
42.869.869/0001-17,2023-08-01,0.999113,0.999113
42.869.869/0001-17,2023-09-01,0.999113,0.999113
42.869.869/0001-17,2023-10-01,0.999113,0.999113
42.869.869/0001-17,2023-11-01,0.999113,0.999113
42.869.869/0001-17,2023-12-01,1.003956,1.003956
42.869.892/0001-01,2022-07-01,1.0,1.0
42.869.892/0001-01,2022-08-01,0.997389,0.997389
42.869.892/0001-01,2022-09-01,0.9938,0.9938
42.869.892/0001-01,2022-10-01,0.997487,0.997487
42.869.892/0001-01,2022-11-01,0.999855,0.999855
42.869.892/0001-01,2022-12-01,0.998463,0.998463
42.869.892/0001-01,2023-01-01,0.996771,0.996771
42.869.892/0001-01,2023-02-01,1.006894,1.006894
42.869.892/0001-01,2023-03-01,1.000509,1.000509
42.869.892/0001-01,2023-04-01,0.994988,0.994988
42.869.892/0001-01,2023-05-01,1.001926,1.001926
42.869.892/0001-01,2023-06-01,1.019235,1.019235
42.869.892/0001-01,2023-07-01,0.99753,0.987197
42.869.892/0001-01,2023-08-01,0.997486,0.997173
42.869.892/0001-01,2023-09-01,0.99834,0.99834
42.869.892/0001-01,2023-10-01,1.001814,1.001814
42.869.892/0001-01,2023-11-01,1.001334,1.001334
42.869.892/0001-01,2023-12-01,0.998875,0.998875
42.888.292/0001-90,2022-01-01,1.0059841,0.99499283
42.888.292/0001-90,2022-02-01,1.01251872,1.00126173
42.888.292/0001-90,2022-03-01,1.0211202,1.0085114
42.888.292/0001-90,2022-04-01,1.0160825,1.0030593
42.888.292/0001-90,2022-05-01,1.0198554,0.9985624
42.888.292/0001-90,2022-06-01,1.0090576,0.9970956
42.888.292/0001-90,2022-07-01,1.0076682,0.9974448
42.888.292/0001-90,2022-08-01,1.015458,1.002908
42.888.292/0001-90,2022-09-01,1.0113023,0.9988924
42.888.292/0001-90,2022-10-01,1.0136274,1.0019345
42.888.292/0001-90,2022-11-01,1.01256983,1.00058695
42.888.292/0001-90,2022-12-01,1.0153337,1.0017958
42.888.292/0001-90,2023-01-01,1.0168482,1.0031267
42.888.292/0001-90,2023-02-01,1.0085189,0.9968091
42.888.292/0001-90,2023-03-01,1.01368026,0.99968026
42.888.292/0001-90,2023-04-01,1.01255674,1.00085674
42.888.292/0001-90,2023-05-01,1.01413748,1.00014006
42.888.292/0001-90,2023-06-01,1.00407063,0.98993083
42.888.292/0001-90,2023-07-01,1.0117346,0.99830522
42.888.292/0001-90,2023-08-01,1.01775029,1.00300125
42.888.292/0001-90,2023-09-01,1.00846444,1.000097
42.888.292/0001-90,2023-10-01,0.99923379,0.99818596
42.888.292/0001-90,2023-11-01,1.00912918,0.99916649
42.888.292/0001-90,2023-12-01,1.01217236,1.00223185
42.888.360/0001-11,2022-01-01,1.0,1.0
42.888.360/0001-11,2022-02-01,1.00156628,1.00156628
42.888.360/0001-11,2022-03-01,1.0183334,1.0048207
42.888.360/0001-11,2022-04-01,1.01390784,0.99942557
42.888.360/0001-11,2022-05-01,1.0149423,0.9994256
42.888.360/0001-11,2022-06-01,1.0129793,0.9994815
42.888.360/0001-11,2022-07-01,1.0111859,0.9976811
42.888.360/0001-11,2022-08-01,1.0102845,0.9967483
